"Constituent ID","Gift ID","Gift Date","Fund Description","Gift Amount","Preferred ZIP"
5315,8534,11/27/2018,"RI Family Literacy Initiative",250,2909
5315,8693,12/28/2018,"Workforce Development",75,2909
5315,8688,12/27/2018,"RI Family Literacy Initiative",500,2909
5315,11919,08/04/2021,"PPL Annual Fund",250,2909
5315,11672,05/21/2021,"PPL Annual Fund",25,2909
5315,11796,06/09/2021,"RI Family Literacy Initiative",500,2909
5315,11732,06/04/2021,"PPL Annual Fund",50,2909
5315,12164,11/30/2021,"RI Family Literacy Initiative",250,2909
5315,12605,03/31/2022,"Savor the Story 2022",500,2909
5315,12606,03/31/2022,"Savor the Story 2022",1000,2909
5315,12322,12/31/2021,"PPL Annual Fund",250,2909
5315,10329,06/17/2020,"PPL Annual Fund",250,2909
5315,10841,12/01/2020,"PPL Annual Fund",100,2909
5315,10832,12/01/2020,"RI Family Literacy Initiative",1000,2909
5315,10833,12/01/2020,"PPL Annual Fund",250,2909
5315,10748,11/17/2020,"RI Family Literacy Initiative",100,2909
5315,11371,03/29/2021,"RI Family Literacy Initiative",1000,2909
5315,11010,12/29/2020,"PPL Annual Fund",575,2909
5315,11011,12/29/2020,"RI Family Literacy Initiative",575,2909
5315,11230,02/18/2021,"Savor the Story 2021",250,2909
5315,11210,02/10/2021,"PPL Annual Fund",50,2909
5315,12992,06/14/2022,"RI Family Literacy Initiative",500,2909
5315,13323,11/29/2022,"Makerspace",1029.05,2909
5315,13323,11/29/2022,"PPL Annual Fund",1029.05,2909
5315,13766,04/02/2023,"RI Family Literacy Initiative",250,2909
5315,14442,10/11/2023,"PPL Annual Fund",1000,2909
5315,14195,06/30/2023,"RI Family Literacy Initiative",103.94,2909
5315,14195,06/30/2023,"PPL Annual Fund",103.94,2909
5315,15414,01/16/2025,"RI Family Literacy Initiative",1000,2909
5315,11898,07/23/2021,"RI Family Literacy Initiative",1000,2909
5315,11372,03/29/2021,"RI Family Literacy Initiative",1000,2909
5315,15413,12/11/2024,"RI Family Literacy Initiative",1036.58,2909
5315,15371,12/11/2024,"RI Family Literacy Initiative",1036.58,2909
5315,15114,06/12/2024,"RI Family Literacy Initiative",1036.58,2909
5315,15114,06/12/2024,"PPL Annual Fund",1036.58,2909
5315,15006,04/25/2024,"Savor the Story 2024",500,2909
5315,14990,04/22/2024,"Savor the Story 2024",500,2909
5315,14913,04/01/2024,"RI Family Literacy Initiative",518.45,2909
5315,14913,04/01/2024,"PPL Annual Fund",518.45,2909
11125529,5247,03/14/2015,"Gala Event 2015",250,"55102-2692"
11125529,5302,04/14/2015,"Gala Event 2015",250,"55102-2692"
11125529,4881,10/14/2014,"Annual Fund",250,"55102-2692"
11125529,5086,11/17/2014,"Annual Fund",250,"55102-2692"
11126252,9033,04/08/2019,"Think Again 2017 Capital Campaign",2500,2908
11126252,9027,03/27/2019,"Think Again 2017 Capital Campaign",5000,2908
11125830,7012,03/31/2017,"PPL Annual Fund",2500,"02494-3034"
11125830,6340,10/25/2016,"PPL Annual Fund",2500,"02494-3034"
11125369,4017,02/06/2013,"Gala Event 2013",1000,"02906-5166"
11124839,3876,12/14/2012,"Restricted-Programs",5000,2908
11124839,3407,12/16/2011,"Restricted-Programs",5000,2908
11124839,2692,01/08/2010,"Restricted-Programs",5000,2908
11124839,2970,12/20/2010,"Restricted-Programs",5000,2908
11124839,5114,12/19/2014,"Restricted-Programs",5000,2908
11124839,4415,12/20/2013,"Restricted-Programs",5000,2908
11124839,6630,12/21/2016,"PPL Annual Fund",5000,2908
11124839,5593,12/24/2015,"Childrens Annual Fund-Restricted",5000,2908
11124839,7684,12/27/2017,"Childrens Annual Fund-Restricted",5000,2908
11124839,8678,12/21/2018,"Think Again 2017 Capital Campaign",5000,2908
11124839,9881,12/23/2019,"Think Again 2017 Capital Campaign",15000,2908
11124839,11072,01/06/2021,"Think Again 2017 Capital Campaign",10000,2908
1044,11182,02/05/2021,"PPL Annual Fund",2500,2906
1044,11437,04/06/2021,"Savor the Story 2021",300,2906
1044,11514,04/09/2021,"Savor the Story 2021",2200,2906
1044,10493,07/17/2020,"Think Again 2017 Capital Campaign",1010,2906
1044,12221,11/30/2021,"PPL Annual Fund",2500,2906
1044,12420,01/19/2022,"PPL Annual Fund",2500,2906
1044,12559,03/21/2022,"Savor the Story 2022",2200,2906
1044,12564,03/21/2022,"Savor the Story 2022",300,2906
1044,9613,11/21/2019,"PPL Annual Fund",1150,2906
1044,9612,11/21/2019,"Think Again 2017 Capital Campaign",1000,2906
1044,10151,04/17/2020,"Savor the Story 2020",3300,2906
1044,10049,04/03/2020,"Savor the Story 2020",200,2906
1044,10015,03/04/2020,"Savor the Story 2020",3500,2906
1044,9937,01/28/2020,"Think Again 2017 Capital Campaign",29000,2906
1044,9241,06/12/2019,"PPL Annual Fund",2500,2906
1044,9025,03/29/2019,"Gala Event 2019",250,2906
1044,9362,06/27/2019,"PPL Annual Fund",2500,2906
1044,8952,03/06/2019,"Gala Event 2019",1000,2906
1044,8911,02/21/2019,"Think Again 2017 Capital Campaign",10000,2906
1044,8071,05/21/2018,"Think Again 2017 Capital Campaign",40000,2906
1044,8455,10/31/2018,"PPL Annual Fund",1000,2906
1044,7750,01/29/2018,"Gala Event 2018",2500,2906
1044,7516,11/17/2017,"Think Again 2017 Capital Campaign",15000,2906
1044,7812,02/01/2017,"Think Again 2017 Capital Campaign",5000,2906
1044,6875,02/02/2017,"Gala Event 2017",1000,2906
1044,6969,03/08/2017,"Gala Event 2017",1000,2906
1044,7469,11/06/2017,"Think Again 2017 Capital Campaign",100000,2906
1044,7445,10/24/2017,"PPL Annual Fund",1000,2906
1044,5462,11/12/2015,"Gala Event 2016",2500,2906
1044,5671,01/25/2016,"Annual Fund",100,2906
1044,5672,01/28/2016,"Gala Event 2016",2500,2906
1044,5939,06/06/2016,"Annual Fund",1000,2906
1044,5933,05/23/2016,"Annual Fund",1000,2906
1044,4522,02/18/2014,"Gala Event 2014",1000,2906
1044,4565,02/26/2014,"Opening Our Doors Capital Campaign",2500,2906
1044,4265,08/28/2013,"Annual Fund",1000,2906
1044,4864,10/08/2014,"Annual Fund",1000,2906
1044,4835,09/23/2014,"Annual Fund",250,2906
1044,5258,03/23/2015,"Gala Event 2015",250,2906
1044,5318,06/05/2015,"Annual Fund",1000,2906
1044,5198,01/23/2015,"Opening Our Doors Capital Campaign",2500,2906
1044,2890,08/13/2010,"Annual Fund",1000,2906
1044,3160,04/11/2011,"Annual Fund",1500,2906
1044,4023,02/05/2013,"Gala Event 2013",1500,2906
1044,3975,01/11/2013,"Opening Our Doors Capital Campaign",7500,2906
1044,3987,02/04/2013,"Opening Our Doors Capital Campaign",2500,2906
1044,3780,11/23/2012,"Annual Fund",1000,2906
1044,3687,06/19/2012,"Annual Fund",1000,2906
1044,15127,06/12/2024,"PPL Annual Fund",1000,2906
1044,15040,03/04/2024,"Savor the Story 2024",2500,2906
1044,15345,12/09/2024,"Savor the Story 2024",1500,2906
1044,15205,06/26/2024,"PPL Annual Fund",1000,2906
1044,14510,11/28/2023,"PPL Annual Fund",1000,2906
1044,14587,12/21/2023,"PPL Annual Fund",1000,2906
1044,13728,03/02/2023,"PPL Annual Fund",100,2906
1044,13832,04/06/2023,"Savor the Story 2023",900,2906
1044,13835,04/06/2023,"Savor the Story 2023",100,2906
1044,13208,04/29/2022,"Savor the Story 2022",75,2906
1044,13638,02/02/2023,"PPL Annual Fund",2000,2906
1039,4493,02/06/2014,"Gala Event 2014",1000,2903
3302,3465,12/12/2011,"Restricted-Programs",1100,2903
3302,2694,01/08/2010,"Restricted-Programs",1500,2903
3302,2941,11/30/2010,"Restricted-Programs",1500,2903
3302,5455,11/04/2015,"Childrens Annual Fund",1100,2903
3302,6335,10/21/2016,"Children's Annual Fund",1100,2903
3302,7500,11/07/2017,"Summer at Your PVD Libraries",1500,2903
3302,8410,10/01/2018,"Children's Annual Fund",1685,2903
3302,9550,10/30/2019,"Children's Annual Fund",1700,2903
3302,12110,11/19/2021,"Children's Annual Fund",2000,2903
3302,10514,07/31/2020,"Children's Annual Fund",2000,2903
3302,13296,11/10/2022,"Children's Annual Fund",3000,2903
3302,14451,10/30/2023,"Children's Annual Fund",4000,2903
3302,15377,12/10/2024,"Children's Annual Fund",4000,2903
11125992,8958,02/11/2019,"Gala Event 2019",1000,2906
11125992,9024,03/29/2019,"Gala Event 2019",1000,2906
11125992,7018,04/03/2017,"Gala Event 2017",100,2906
11125992,7809,02/08/2018,"Gala Event 2018",500,2906
11125992,7871,03/16/2018,"Gala Event 2018",500,2906
11125969,6913,12/20/2016,"PPL Annual Fund",35,"02906-4625"
11125969,6914,01/14/2017,"PPL Annual Fund",35,"02906-4625"
11125969,8863,01/28/2019,"PPL Annual Fund",25,"02906-4625"
11125969,8609,12/13/2018,"PPL Annual Fund",25,"02906-4625"
11125969,9762,12/12/2019,"PPL Annual Fund",25,"02906-4625"
11125969,10448,06/25/2020,"PPL Annual Fund",100,"02906-4625"
11125969,12211,12/03/2021,"PPL Annual Fund",100,"02906-4625"
11125969,15289,11/14/2024,"PPL Annual Fund",125,"02906-4625"
11125969,14441,10/11/2023,"PPL Annual Fund",125,"02906-4625"
11125969,13246,10/14/2022,"PPL Annual Fund",125,"02906-4625"
11125902,13505,12/22/2022,"PPL Annual Fund",100,"02874-3419"
11125902,12389,01/11/2022,"PPL Annual Fund",100,"02874-3419"
11125902,11658,05/19/2021,"PPL Annual Fund",50,"02874-3419"
11125902,10890,12/10/2020,"PPL Annual Fund",50,"02874-3419"
11125902,9867,12/21/2019,"PPL Annual Fund",50,"02874-3419"
11125902,9254,06/12/2019,"PPL Annual Fund",50,"02874-3419"
11125902,8792,01/01/2019,"PPL Annual Fund",50,"02874-3419"
11125902,7081,04/25/2017,"PPL Annual Fund",50,"02874-3419"
11125902,6605,12/08/2016,"PPL Annual Fund",50,"02874-3419"
11127485,11279,03/01/2021,"Special Collections Annual Fund",1000,22304
11126892,9777,12/16/2019,"PPL Annual Fund",6583,2903
11126892,10977,12/23/2020,"PPL Annual Fund",6710,2903
10469,15298,10/09/2024,"Teens Annual Fund",10000,2110
10469,13283,11/01/2022,"Teens Annual Fund",10000,2110
10469,14465,11/27/2023,"Teens Annual Fund",10000,2110
10469,10737,11/13/2020,"RI Family Literacy Initiative",5000,2110
10469,10680,10/20/2020,"RI Family Literacy Initiative",5000,2110
10469,12237,12/10/2021,"RI Family Literacy Initiative",7500,2110
10469,9810,12/20/2019,"RI Family Literacy Initiative",5000,2110
10469,7371,08/10/2017,"RI Family Literacy Initiative",5000,2110
10469,7295,07/15/2017,"RI Family Literacy Initiative",5000,2110
10469,3137,12/31/2010,"Restricted-Programs",10000,2110
10469,3608,04/04/2012,"Restricted-Programs",3000,2110
10469,4802,07/07/2014,"Restricted-Programs",5000,2110
11131918,13376,12/06/2022,"PPL Annual Fund",1000,2903
11125483,13449,12/15/2022,"PPL Annual Fund",100,2703
11125483,14434,11/20/2023,"PPL Annual Fund",100,2703
11125483,15149,06/16/2024,"General Book Fund",103.94,2703
11125483,15149,06/16/2024,"PPL Annual Fund",103.94,2703
11125483,4736,06/27/2014,"Annual Fund",100,2703
11125483,4729,05/31/2014,"Annual Fund",100,2703
11125483,7506,11/06/2017,"PPL Annual Fund",100,2703
11125483,7618,12/15/2017,"PPL Annual Fund",100,2703
11125483,6636,12/12/2016,"PPL Annual Fund",100,2703
11125483,9873,11/06/2019,"PPL Annual Fund",100,2703
11125483,8742,12/14/2018,"PPL Annual Fund",100,2703
11125483,8441,11/06/2018,"PPL Annual Fund",100,2703
11126189,8963,03/12/2019,"Gala Event 2019",1000,2865
11125975,12703,04/19/2022,"Savor the Story 2022",500,2907
11125975,10957,12/18/2020,"PPL Annual Fund",250,2907
11125975,15005,04/25/2024,"Savor the Story 2024",1000,2907
11125977,14505,12/01/2023,"PPL Annual Fund",1000,2865
11125977,14592,12/22/2023,"PPL Annual Fund",1000,2865
11125977,14050,06/13/2023,"PPL Annual Fund",505,2865
11125977,10301,06/15/2020,"Think Again 2017 Capital Campaign",500,2865
11125977,12065,11/09/2021,"Think Again 2017 Capital Campaign",500,2865
11125977,9647,11/22/2019,"Think Again 2017 Capital Campaign",2500,2865
11125977,9115,05/06/2019,"PPL Annual Fund",500,2865
11125977,9482,09/04/2019,"PPL Annual Fund",1000,2865
11125977,9475,09/06/2019,"PPL Annual Fund",1000,2865
11125977,9341,06/24/2019,"PPL Annual Fund",500,2865
11126285,9168,05/24/2019,"Makerspace",15000,2840
1105,5497,11/23/2015,"Annual Fund",500,"02806-4905"
1105,5007,12/02/2014,"Annual Fund",500,"02806-4905"
1105,4316,11/25/2013,"Annual Fund",500,"02806-4905"
1105,4079,03/16/2013,"Gala Event 2013",1000,"02806-4905"
1105,3721,08/18/2012,"Annual Fund",1000,"02806-4905"
1105,3466,12/12/2011,"Annual Fund",1000,"02806-4905"
1105,10954,12/18/2020,"PPL Annual Fund",1000,"02806-4905"
1105,14513,12/01/2023,"PPL Annual Fund",2500,"02806-4905"
1105,13248,10/14/2022,"PPL Annual Fund",50,"02806-4905"
11131880,10954,12/18/2020,"PPL Annual Fund",1000,"02806-4905"
11131880,9890,12/31/2019,"PPL Annual Fund",1000,"02806-4905"
11131880,9323,06/17/2019,"PPL Annual Fund",1000,"02806-4905"
11131880,8576,12/03/2018,"PPL Annual Fund",1000,"02806-4905"
11131880,7507,11/13/2017,"PPL Annual Fund",1000,"02806-4905"
11131880,6466,11/30/2016,"PPL Annual Fund",500,"02806-4905"
11131880,14513,12/01/2023,"PPL Annual Fund",2500,"02806-4905"
11131880,15395,12/03/2024,"PPL Annual Fund",2500,"02806-4905"
11131860,15120,06/12/2024,"PPL Annual Fund",518.45,"02760-2844"
11131860,15335,12/03/2024,"PPL Annual Fund",101.31,"02760-2844"
11125476,12036,10/08/2021,"Think Again 2017 Capital Campaign",5000,12572
11125476,12350,12/27/2021,"Think Again 2017 Capital Campaign",10000,12572
11125476,12351,12/27/2021,"PPL Annual Fund",2000,12572
11125476,14623,12/30/2023,"Auditorium Community Access Fund",505,12572
11125476,14623,12/30/2023,"PPL Annual Fund",505,12572
11125476,13043,07/16/2020,"Think Again 2017 Capital Campaign",250,12572
11125476,13044,10/16/2020,"Think Again 2017 Capital Campaign",250,12572
11125476,13045,11/12/2020,"Think Again 2017 Capital Campaign",250,12572
11125476,13046,12/11/2020,"Think Again 2017 Capital Campaign",250,12572
11125476,13047,01/11/2021,"Think Again 2017 Capital Campaign",250,12572
11125476,13048,02/15/2021,"Think Again 2017 Capital Campaign",250,12572
11125476,13049,03/15/2021,"Think Again 2017 Capital Campaign",250,12572
11125476,13050,04/15/2021,"Think Again 2017 Capital Campaign",350,12572
11125476,13051,05/15/2021,"Think Again 2017 Capital Campaign",350,12572
11125476,13052,07/21/2021,"Think Again 2017 Capital Campaign",350,12572
11125476,13053,08/31/2021,"Think Again 2017 Capital Campaign",350,12572
11125476,13054,09/15/2021,"Think Again 2017 Capital Campaign",350,12572
11125476,13055,10/15/2021,"Think Again 2017 Capital Campaign",350,12572
11125476,13056,11/15/2021,"Think Again 2017 Capital Campaign",350,12572
11125476,13057,12/15/2021,"Think Again 2017 Capital Campaign",350,12572
11125476,12969,06/14/2022,"PPL Annual Fund",500,12572
11125476,14757,02/02/2024,"Think Again 2017 Capital Campaign",14160,12572
11125476,13410,12/02/2022,"Think Again 2017 Capital Campaign",9000,12572
11125476,13042,06/17/2022,"Think Again 2017 Capital Campaign",2500,12572
11125476,13042,06/17/2022,"PPL Annual Fund",2500,12572
11125476,4646,04/21/2014,"Gala Event 2014",200,12572
11125476,5111,12/30/2014,"Annual Fund",250,12572
11125476,5527,11/30/2015,"Annual Fund",100,12572
11125476,5439,07/15/2015,"Annual Fund",25,12572
11125476,5440,08/15/2015,"Annual Fund",25,12572
11125476,5441,09/15/2015,"Annual Fund",25,12572
11125476,5543,12/15/2015,"Annual Fund",100,12572
11125476,5544,12/30/2015,"Annual Fund",100,12572
11125476,5545,12/21/2015,"Annual Fund",1000,12572
11125476,5954,06/27/2016,"Annual Fund",100,12572
11125476,5900,05/13/2016,"Annual Fund",100,12572
11125476,5817,03/01/2016,"Annual Fund",100,12572
11125476,5813,02/29/2016,"Annual Fund",200,12572
11125476,5814,03/15/2016,"Annual Fund",200,12572
11125476,5862,04/29/2016,"Annual Fund",100,12572
11125476,5857,04/19/2016,"Annual Fund",100,12572
11125476,5831,03/29/2016,"Annual Fund",100,12572
11125476,5676,01/15/2016,"Annual Fund",1000,12572
11125476,5677,01/15/2016,"Annual Fund",100,12572
11125476,5707,01/30/2016,"Annual Fund",100,12572
11125476,5765,02/15/2016,"Annual Fund",100,12572
11125476,6527,11/15/2016,"PPL Annual Fund",100,12572
11125476,6748,12/15/2016,"PPL Annual Fund",100,12572
11125476,6793,12/29/2016,"PPL Annual Fund",100,12572
11125476,6334,10/29/2016,"PPL Annual Fund",100,12572
11125476,6394,11/29/2016,"PPL Annual Fund",100,12572
11125476,6164,09/29/2016,"PPL Annual Fund",100,12572
11125476,6292,10/14/2016,"PPL Annual Fund",100,12572
11125476,6118,09/15/2016,"PPL Annual Fund",100,12572
11125476,6022,07/29/2016,"PPL Annual Fund",100,12572
11125476,6061,08/29/2016,"PPL Annual Fund",100,12572
11125476,6037,08/15/2016,"PPL Annual Fund",100,12572
11125476,6010,07/14/2016,"Annual Fund",100,12572
11125476,5997,06/29/2016,"Annual Fund",100,12572
11125476,7617,12/15/2017,"PPL Annual Fund",100,12572
11125476,7609,12/13/2017,"PPL Annual Fund",500,12572
11125476,7571,12/05/2017,"Think Again 2017 Capital Campaign",15000,12572
11125476,7526,11/15/2017,"PPL Annual Fund",100,12572
11125476,7545,11/29/2017,"PPL Annual Fund",100,12572
11125476,7700,12/29/2017,"PPL Annual Fund",100,12572
11125476,7895,03/28/2018,"PPL Annual Fund",100,12572
11125476,7877,03/16/2018,"PPL Annual Fund",100,12572
11125476,7826,02/19/2018,"PPL Annual Fund",100,12572
11125476,7850,02/28/2018,"PPL Annual Fund",100,12572
11125476,7776,01/18/2018,"PPL Annual Fund",100,12572
11125476,7798,01/28/2017,"PPL Annual Fund",100,12572
11125476,7290,07/24/2017,"PPL Annual Fund",100,12572
11125476,7300,07/28/2017,"PPL Annual Fund",100,12572
11125476,7210,05/24/2017,"PPL Annual Fund",100,12572
11125476,7262,06/19/2017,"PPL Annual Fund",100,12572
11125476,7227,05/28/2017,"PPL Annual Fund",100,12572
11125476,7363,08/15/2017,"PPL Annual Fund",100,12572
11125476,7427,10/13/2017,"PPL Annual Fund",100,12572
11125476,7406,09/28/2017,"PPL Annual Fund",100,12572
11125476,7402,08/28/2017,"PPL Annual Fund",100,12572
11125476,7414,09/15/2017,"PPL Annual Fund",100,12572
11125476,7447,10/28/2017,"PPL Annual Fund",100,12572
11125476,7092,04/28/2017,"PPL Annual Fund",100,12572
11125476,7016,03/28/2017,"PPL Annual Fund",100,12572
11125476,7039,04/11/2017,"Gala Event 2017",250,12572
11125476,7028,04/20/2017,"PPL Annual Fund",100,12572
11125476,6893,01/14/2017,"PPL Annual Fund",100,12572
11125476,6881,01/29/2017,"PPL Annual Fund",100,12572
11125476,6991,03/17/2017,"PPL Annual Fund",100,12572
11125476,6955,02/28/2017,"PPL Annual Fund",100,12572
11125476,6942,02/21/2017,"PPL Annual Fund",100,12572
11125476,9158,05/21/2019,"PPL Annual Fund",50,12572
11125476,9159,05/21/2019,"PPL Annual Fund",50,12572
11125476,9183,05/31/2019,"Gala Event 2019",250,12572
11125476,9265,06/12/2019,"PPL Annual Fund",500,12572
11125476,9135,05/15/2019,"Gala Event 2019",250,12572
11125476,9085,04/22/2019,"Gala Event 2019",250,12572
11125476,9076,04/24/2019,"PPL Annual Fund",50,12572
11125476,9077,04/24/2019,"PPL Annual Fund",50,12572
11125476,9329,06/20/2019,"PPL Annual Fund",500,12572
11125476,9349,06/24/2019,"PPL Annual Fund",50,12572
11125476,9350,06/24/2019,"PPL Annual Fund",50,12572
11125476,9405,07/23/2019,"PPL Annual Fund",50,12572
11125476,9406,07/23/2019,"PPL Annual Fund",50,12572
11125476,9462,08/27/2019,"PPL Annual Fund",50,12572
11125476,9533,09/28/2019,"PPL Annual Fund",50,12572
11125476,9607,10/28/2019,"PPL Annual Fund",50,12572
11125476,9874,11/22/2019,"PPL Annual Fund",100,12572
11125476,9811,12/06/2019,"PPL Annual Fund",250,12572
11125476,9812,12/06/2019,"Think Again 2017 Capital Campaign",20000,12572
11125476,9950,01/30/2020,"Savor the Story 2020",1000,12572
11125476,9998,02/29/2020,"Think Again 2017 Capital Campaign",290,12572
11125476,10165,04/21/2020,"Think Again 2017 Capital Campaign",350,12572
11125476,10174,04/27/2020,"PPL Annual Fund",500,12572
11125476,10179,04/22/2020,"PPL Annual Fund",1250,12572
11125476,10180,04/22/2020,"PPL Annual Fund",1250,12572
11125476,10082,04/01/2020,"PPL Annual Fund",100,12572
11125476,8929,02/15/2019,"PPL Annual Fund",50,12572
11125476,8930,02/25/2019,"PPL Annual Fund",50,12572
11125476,9005,03/25/2019,"PPL Annual Fund",50,12572
11125476,9006,03/25/2019,"PPL Annual Fund",50,12572
11125476,8844,01/15/2019,"PPL Annual Fund",50,12572
11125476,8845,01/28/2019,"PPL Annual Fund",50,12572
11125476,8759,12/14/2018,"PPL Annual Fund",50,12572
11125476,8691,12/28/2018,"PPL Annual Fund",50,12572
11125476,8548,11/28/2018,"PPL Annual Fund",50,12572
11125476,8451,10/17/2018,"PPL Annual Fund",50,12572
11125476,8474,11/15/2018,"PPL Annual Fund",50,12572
11125476,8496,11/20/2018,"PPL Annual Fund",1000,12572
11125476,8400,09/28/2018,"PPL Annual Fund",50,12572
11125476,8430,10/28/2018,"PPL Annual Fund",50,12572
11125476,8285,07/17/2018,"PPL Annual Fund",50,12572
11125476,8262,07/28/2018,"PPL Annual Fund",50,12572
11125476,8361,08/28/2018,"PPL Annual Fund",50,12572
11125476,8392,09/17/2018,"PPL Annual Fund",50,12572
11125476,8375,08/16/2018,"PPL Annual Fund",50,12572
11125476,8078,05/28/2018,"PPL Annual Fund",50,12572
11125476,8049,05/15/2018,"PPL Annual Fund",100,12572
11125476,7989,04/28/2018,"PPL Annual Fund",100,12572
11125476,8018,05/07/2018,"Gala Event 2018",200,12572
11125476,8019,05/07/2018,"Think Again 2017 Capital Campaign",15000,12572
11125476,7980,04/17/2018,"PPL Annual Fund",100,12572
11125476,8201,06/18/2018,"PPL Annual Fund",50,12572
11125476,8222,06/28/2018,"PPL Annual Fund",50,12572
11125476,11755,06/09/2021,"PPL Annual Fund",1000,12572
11125476,10346,06/17/2020,"PPL Annual Fund",100,12572
11125476,10960,12/21/2020,"Think Again 2017 Capital Campaign",20000,12572
11125476,10823,12/01/2020,"PPL Annual Fund",1250,12572
11125476,11330,12/01/2019,"Think Again 2017 Capital Campaign",85000,12572
11125476,11608,05/10/2021,"Savor the Story 2021",250,12572
11125476,10975,12/23/2020,"PPL Annual Fund",1000,12572
1120,11579,04/26/2021,"PPL Annual Fund",100,"02806-3618"
1120,11945,06/23/2021,"PPL Annual Fund",141393.87,"02806-3618"
1120,6951,02/18/2017,"Gala Event 2017",2500,"02806-3618"
1120,6986,03/17/2017,"Gala Event 2017",2500,"02806-3618"
1120,7577,12/11/2017,"PPL Annual Fund",1000,"02806-3618"
1120,5988,06/15/2016,"Annual Fund",1000,"02806-3618"
1120,6609,12/07/2016,"PPL Annual Fund",1500,"02806-3618"
1120,5514,12/01/2015,"Annual Fund",1000,"02806-3618"
1120,5019,12/10/2014,"Annual Fund",2000,"02806-3618"
1120,5346,06/12/2015,"Annual Fund",1000,"02806-3618"
1120,5270,03/30/2015,"Gala Event 2015",1500,"02806-3618"
1120,5285,04/02/2015,"Gala Event 2015",1500,"02806-3618"
1120,4648,04/24/2014,"Gala Event 2014",1000,"02806-3618"
1120,4559,03/11/2014,"Gala Event 2014",1000,"02806-3618"
1120,4280,09/04/2013,"Annual Fund",2500,"02806-3618"
1120,4223,06/12/2013,"Gala Event 2013",2500,"02806-3618"
1120,3191,05/25/2011,"Annual Fund",1000,"02806-3618"
1120,3763,11/15/2012,"Annual Fund",1000,"02806-3618"
1120,4006,02/14/2013,"Gala Event 2013",2500,"02806-3618"
1120,3806,11/19/2012,"Annual Fund",1000,"02806-3618"
1120,12753,04/29/2022,"Savor the Story 2022",2500,"02806-3618"
1120,13280,10/14/2022,"PPL Annual Fund",5000,"02806-3618"
1120,14405,10/17/2023,"PPL Annual Fund",250,"02806-3618"
1120,14406,10/17/2023,"PPL Annual Fund",5000,"02806-3618"
1120,13971,05/18/2023,"Savor the Story 2023",2500,"02806-3618"
1120,7659,01/08/2018,"PPL Annual Fund",1500,"02806-3618"
1120,10913,12/11/2020,"PPL Annual Fund",3000,"02806-3618"
1120,10503,08/06/2020,"PPL Annual Fund",1250,"02806-3618"
1120,15485,01/17/2025,"PPL Annual Fund",2000,"02806-3618"
1120,6695,12/21/2016,"Annual Fund",1500,"02806-3618"
1120,6696,12/21/2016,"PPL Annual Fund",2250,"02806-3618"
1120,15278,10/09/2024,"PPL Annual Fund",3545.17,"02806-3618"
1120,15277,10/09/2024,"PPL Annual Fund",1454.83,"02806-3618"
1120,15484,10/09/2024,"PPL Annual Fund",2000,"02806-3618"
1120,4441,12/26/2013,"Annual Fund",3750,"02806-3618"
1120,3910,01/07/2013,"Annual Fund",1000,"02806-3618"
1120,6693,12/07/2016,"PPL Annual Fund",2250,"02806-3618"
1120,6694,06/15/2016,"Annual Fund",1500,"02806-3618"
1120,7658,12/11/2017,"PPL Annual Fund",1500,"02806-3618"
1120,4396,09/04/2013,"Annual Fund",3750,"02806-3618"
1120,3909,11/19/2012,"Annual Fund",1000,"02806-3618"
11126155,12531,03/09/2022,"Savor the Story 2022",500,"02906-4135"
11126155,13744,03/28/2023,"Savor the Story 2023",622.07,"02906-4135"
11126155,13744,03/28/2023,"PPL Annual Fund",622.07,"02906-4135"
11126155,14966,04/12/2024,"Savor the Story 2024",622.07,"02906-4135"
11126155,14966,04/12/2024,"PPL Annual Fund",622.07,"02906-4135"
11126155,11888,07/15/2021,"PPL Annual Fund",500,"02906-4135"
11126155,11836,06/15/2021,"PPL Annual Fund",500,"02906-4135"
11126155,8428,10/23/2018,"PPL Annual Fund",1000,"02906-4135"
11126155,9547,10/29/2019,"PPL Annual Fund",1000,"02906-4135"
1132,9882,12/27/2019,"PPL Annual Fund",250,"02920-0045"
1132,8347,08/10/2018,"PPL Annual Fund",250,"02920-0045"
1132,3676,06/11/2012,"Annual Fund",250,"02920-0045"
1132,3556,01/04/2012,"Annual Fund",100,"02920-0045"
1132,3362,09/30/2011,"Annual Fund",250,"02920-0045"
1132,2929,11/12/2010,"Annual Fund",250,"02920-0045"
1132,5325,05/22/2015,"Annual Fund",250,"02920-0045"
1132,6016,07/22/2016,"PPL Annual Fund",250,"02920-0045"
1132,14446,10/13/2023,"PPL Annual Fund",250,"02920-0045"
1132,13231,10/14/2022,"PPL Annual Fund",250,"02920-0045"
1132,12426,12/07/2021,"PPL Annual Fund",250,"02920-0045"
1132,10952,12/18/2020,"PPL Annual Fund",250,"02920-0045"
11127391,10952,12/18/2020,"PPL Annual Fund",250,2903
11127391,7276,06/30/2017,"PPL Annual Fund",250,2903
11127391,15392,11/04/2024,"PPL Annual Fund",250,2903
11127391,12426,12/07/2021,"PPL Annual Fund",250,2903
11127391,13231,10/14/2022,"PPL Annual Fund",250,2903
11127391,14446,10/13/2023,"PPL Annual Fund",250,2903
8648,13799,03/31/2023,"RI Family Literacy Initiative",50,2903
8648,13478,12/22/2022,"PPL Annual Fund",100,2903
8648,5603,12/21/2015,"Annual Fund",50,2903
