Constituent ID,Gift ID,Gift Date,Fund Description,Gift Amount,Preferred ZIP
11125618,11784.0,06/09/2021,Info Services Annual Fund,25.0,02906
11125618,9698.0,12/03/2019,Special Collections Annual Fund,18.0,02906
11125618,10099.0,04/02/2020,PPL Annual Fund,36.0,02906
11125618,8304.0,07/17/2018,Special Collections Annual Fund,38.0,02906
11125618,8192.0,06/25/2018,Special Collections Annual Fund,38.0,02906
11125618,7982.0,04/25/2018,Special Collections Annual Fund,38.0,02906
11125618,8869.0,01/15/2019,Special Collections Annual Fund,18.0,02906
11125618,8694.0,12/28/2018,Special Collections Annual Fund,18.0,02906
11125618,6414.0,11/28/2016,PPL Annual Fund,36.0,02906
11125618,5702.0,01/15/2016,Annual Fund,18.0,02906
11125618,5530.0,12/01/2015,Annual Fund,18.0,02906
11125618,7291.0,07/24/2017,Special Collections Annual Fund,38.0,02906
11125618,7412.0,09/25/2017,Special Collections Annual Fund,38.0,02906
11125618,7429.0,10/13/2017,Special Collections Annual Fund,38.0,02906
11125618,7861.0,01/15/2018,Special Collections Annual Fund,38.0,02906
11125618,7896.0,03/25/2018,Special Collections Annual Fund,38.0,02906
11125618,7715.0,12/25/2017,Special Collections Annual Fund,38.0,02906
11126364,9558.0,11/05/2019,RI Family Literacy Initiative,500.0,02852
11126350,9498.0,10/01/2019,PPL Annual Fund,25.0,02908
11126350,10077.0,04/01/2020,PPL Annual Fund,50.0,02908
11126350,12175.0,11/30/2021,PPL Annual Fund,250.0,02908
11126350,10996.0,12/28/2020,PPL Annual Fund,100.0,02908
11126350,12949.0,06/07/2022,PPL Annual Fund,250.0,02908
11126350,14747.0,12/23/2023,PPL Annual Fund,250.0,02908
11126350,15401.0,12/16/2024,PPL Annual Fund,250.0,02908
11126049,11595.0,05/06/2021,Savor the Story 2021,500.0,02809
11125639,5732.0,02/09/2016,Gala Event 2016,550.0,02871
11126433,3361.0,09/30/2011,Annual Fund,150.0,02906
11126433,3941.0,12/31/2012,Annual Fund,100.0,02906
11126433,6767.0,12/29/2016,PPL Annual Fund,100.0,02906
11126433,4397.0,12/20/2013,Annual Fund,200.0,02906
11126433,4329.0,11/21/2013,Annual Fund,200.0,02906
11125418,4364.0,12/07/2013,Annual Fund,250.0,02649
11125418,9870.0,12/20/2019,Douglas Duffee Brown Memorial Fund,250.0,02649
11125487,4762.0,06/30/2014,Annual Fund,500.0,02903
11127616,11719.0,06/04/2021,Special Collections Annual Fund,2000.0,00nan
596,12518.0,03/09/2022,Savor the Story 2022,1000.0,02912
596,12550.0,03/14/2022,Savor the Story 2022,1000.0,02912
596,9944.0,01/31/2020,Think Again 2017 Capital Campaign,15000.0,02912
596,13899.0,04/20/2023,Summer at Your PVD Libraries,10000.0,02912
596,13902.0,05/03/2023,Savor the Story 2023,2500.0,02912
11123903,15035.0,04/11/2024,Savor the Story 2024,1000.0,02912
11135030,14873.0,02/26/2024,Savor the Story 2024,1000.0,02903
8827,9018.0,03/25/2019,Gala Event 2019,2500.0,02917
1523,8026.0,05/15/2018,PPL Annual Fund,100.0,02875
1523,8509.0,11/21/2018,PPL Annual Fund,150.0,02875
1523,9640.0,12/02/2019,PPL Annual Fund,100.0,02875
1523,9195.0,06/03/2019,PPL Annual Fund,100.0,02875
1523,12655.0,03/31/2022,Savor the Story 2022,500.0,02875
1523,12599.0,03/31/2022,Special Collections Annual Fund,1000.0,02875
1523,11649.0,05/19/2021,PPL Annual Fund,100.0,02875
1523,12139.0,11/30/2021,PPL Annual Fund,500.0,02875
1523,10810.0,12/01/2020,PPL Annual Fund,150.0,02875
1523,4677.0,05/18/2014,Annual Fund,100.0,02875
1523,5030.0,12/08/2014,Annual Fund,100.0,02875
1523,5343.0,06/13/2015,Annual Fund,100.0,02875
1523,4405.0,12/21/2013,Annual Fund,100.0,02875
1523,3924.0,12/27/2012,Annual Fund,100.0,02875
1523,5482.0,11/24/2015,Annual Fund,100.0,02875
1523,6375.0,11/26/2016,PPL Annual Fund,100.0,02875
1523,7456.0,10/26/2017,PPL Annual Fund,100.0,02875
1523,7069.0,04/22/2017,PPL Annual Fund,100.0,02875
1523,14816.0,03/01/2024,Special Collections Annual Fund,518.45,02875
1523,14816.0,03/01/2024,PPL Annual Fund,518.45,02875
1523,15038.0,05/08/2024,Savor the Story 2024,800.0,02875
1523,15117.0,06/12/2024,Special Collections Annual Fund,259.38,02875
1523,15117.0,06/12/2024,PPL Annual Fund,259.38,02875
1523,14951.0,04/03/2024,Savor the Story 2024,259.38,02875
1523,15310.0,12/03/2024,Special Collections Annual Fund,259.38,02875
1523,15322.0,12/03/2024,PPL Annual Fund,259.38,02875
1523,15261.0,08/30/2024,PPL Annual Fund,1000.0,02875
1523,13867.0,04/18/2023,PPL Annual Fund,1000.0,02875
1523,14056.0,06/13/2023,Special Collections Annual Fund,155.75,02875
1523,14056.0,06/13/2023,PPL Annual Fund,155.75,02875
1523,14481.0,11/28/2023,Special Collections Annual Fund,259.38,02875
1523,14481.0,11/28/2023,PPL Annual Fund,259.38,02875
1523,14193.0,06/30/2023,Special Collections Annual Fund,259.38,02875
1523,14193.0,06/30/2023,PPL Annual Fund,259.38,02875
1523,13023.0,06/15/2022,PPL Annual Fund,100.0,02875
1523,13031.0,06/17/2022,PPL Annual Fund,100.0,02875
1523,13694.0,03/07/2023,Savor the Story 2023,622.07,02875
1523,13694.0,03/07/2023,PPL Annual Fund,622.07,02875
1523,13500.0,12/22/2022,PPL Annual Fund,250.0,02875
11127521,11350.0,03/19/2021,Special Collections Annual Fund,500.0,15219
11125351,3889.0,12/17/2012,Annual Fund,250.0,00nan
11125351,4012.0,02/14/2013,Gala Event 2013,500.0,00nan
11125351,3761.0,11/19/2012,Annual Fund,250.0,00nan
11125351,5080.0,11/17/2014,Annual Fund,250.0,00nan
11125351,4889.0,10/19/2014,Annual Fund,250.0,00nan
11124188,4110.0,03/28/2013,Gala Event 2013,500.0,02790
11124188,4132.0,04/11/2013,Gala Event 2013,500.0,02790
11124188,3582.0,02/11/2012,Restricted Fund,50.0,02790
9846,11322.0,03/12/2021,PPL Annual Fund,100.0,02806
9846,12141.0,11/30/2021,PPL Annual Fund,50.0,02806
9846,13511.0,12/22/2022,PPL Annual Fund,100.0,02806
9846,14508.0,12/04/2023,PPL Annual Fund,103.94,02806
9846,15402.0,05/18/2023,PPL Annual Fund,100.0,02806
9846,15403.0,12/16/2024,PPL Annual Fund,100.0,02806
11135008,15440.0,01/03/2025,PPL Annual Fund,1000.0,57719
11135008,15080.0,05/31/2024,PPL Annual Fund,1000.0,57719
11135008,14025.0,06/02/2023,PPL Annual Fund,1000.0,57719
11135008,2971.0,12/28/2010,Annual Fund,1000.0,57719
11135008,3479.0,12/23/2011,Annual Fund,1000.0,57719
11135008,4015.0,02/13/2013,Gala Event 2013,500.0,57719
11135008,6017.0,07/11/2016,PPL Annual Fund,100.0,57719
11135008,7576.0,12/07/2017,PPL Annual Fund,1000.0,57719
11135008,9378.0,07/01/2019,PPL Annual Fund,1000.0,57719
11135008,10752.0,11/18/2020,PPL Annual Fund,1000.0,57719
11135008,13027.0,06/17/2022,PPL Annual Fund,1000.0,57719
11135008,3691.0,06/30/2012,Opening Our Doors Capital Campaign,384.2,57719
11135008,4244.0,06/29/2013,Opening Our Doors Capital Campaign,1997.84,57719
11135008,4580.0,01/23/2014,Opening Our Doors Capital Campaign,1152.6,57719
11135008,4801.0,08/12/2014,Opening Our Doors Capital Campaign,1000.0,57719
11135008,5404.0,07/29/2015,Opening Our Doors Capital Campaign,500.0,57719
11135008,6042.0,08/19/2016,Opening Our Doors Capital Campaign,1000.0,57719
11135008,6703.0,12/21/2016,Opening Our Doors Capital Campaign,3965.36,57719
11135008,3620.0,04/19/2012,Opening Our Doors Capital Campaign,10000.0,57719
11138784,14570.0,12/20/2023,PPL Annual Fund,2500.0,20037
11126408,13777.0,04/01/2023,RI Family Literacy Initiative,25.0,02865
11126408,11314.0,03/15/2021,PPL Annual Fund,15.0,02865
11126408,11314.0,03/15/2021,Special Collections Annual Fund,15.0,02865
11126408,11520.0,04/09/2021,PPL Annual Fund,135.0,02865
11126408,11068.0,01/11/2021,PPL Annual Fund,15.0,02865
11126408,11068.0,01/11/2021,Special Collections Annual Fund,15.0,02865
11126408,11206.0,02/15/2021,PPL Annual Fund,15.0,02865
11126408,11206.0,02/15/2021,Special Collections Annual Fund,15.0,02865
11126408,10911.0,12/11/2020,PPL Annual Fund,15.0,02865
11126408,10911.0,12/11/2020,Special Collections Annual Fund,15.0,02865
11126408,10718.0,11/02/2020,PPL Annual Fund,15.0,02865
11126408,10718.0,11/02/2020,Special Collections Annual Fund,15.0,02865
11126408,10727.0,11/12/2020,PPL Annual Fund,15.0,02865
11126408,10727.0,11/12/2020,Special Collections Annual Fund,15.0,02865
11126408,10392.0,06/17/2020,PPL Annual Fund,100.0,02865
11126408,9261.0,06/12/2019,PPL Annual Fund,100.0,02865
11126408,9393.0,07/23/2019,PPL Annual Fund,100.0,02865
11126408,9668.0,12/03/2019,PPL Annual Fund,100.0,02865
11126408,10083.0,04/01/2020,PPL Annual Fund,100.0,02865
11126408,8299.0,07/17/2018,PPL Annual Fund,50.0,02865
11126408,8116.0,06/06/2018,PPL Annual Fund,50.0,02865
11126408,3581.0,03/01/2012,Restricted Fund,50.0,02865
11126408,4491.0,01/10/2014,Annual Fund,1000.0,02865
11126408,7147.0,05/16/2017,PPL Annual Fund,250.0,02865
11126408,7261.0,06/19/2017,PPL Annual Fund,250.0,02865
443,12365.0,12/30/2021,PPL Annual Fund,500.0,02904
443,13569.0,01/06/2023,PPL Annual Fund,500.0,02904
443,14742.0,12/23/2023,PPL Annual Fund,250.0,02904
443,15448.0,01/03/2025,PPL Annual Fund,250.0,02904
443,9977.0,02/24/2020,Programs & Exhibitions Annual Fund,2500.0,02904
443,11184.0,02/05/2021,PPL Annual Fund,250.0,02904
11125452,15206.0,07/05/2024,PPL Annual Fund,50.0,02186
11125452,13035.0,06/17/2022,Education Annual Fund,25.0,02186
11125452,14038.0,06/13/2023,PPL Annual Fund,100.0,02186
11125452,11655.0,05/19/2021,Savor the Story 2021,50.0,02186
11125452,8002.0,04/30/2018,Gala Event 2018,100.0,02186
11125452,9813.0,12/06/2019,PPL Annual Fund,50.0,02186
11125452,9128.0,05/15/2019,Gala Event 2019,100.0,02186
11125452,7671.0,12/27/2017,PPL Annual Fund,100.0,02186
11125452,6446.0,11/28/2016,PPL Annual Fund,50.0,02186
11125452,5805.0,03/17/2016,Gala Event 2016,200.0,02186
11125452,4599.0,03/20/2014,Gala Event 2014,250.0,02186
11125452,5109.0,12/29/2014,Annual Fund,25.0,02186
11125452,5294.0,04/08/2015,Gala Event 2015,250.0,02186
11125452,5300.0,04/10/2015,Gala Event 2015,250.0,02186
10975,5879.0,05/06/2016,Annual Fund,500.0,20007
10975,6940.0,02/17/2017,PPL Annual Fund,500.0,20007
11126902,11713.0,06/01/2021,PPL Annual Fund,15.0,02903
11126902,11858.0,07/01/2021,PPL Annual Fund,15.0,02903
11126902,12052.0,11/01/2021,PPL Annual Fund,15.0,02903
11126902,11911.0,08/01/2021,PPL Annual Fund,15.0,02903
11126902,12001.0,10/01/2021,PPL Annual Fund,15.0,02903
11126902,11959.0,09/01/2021,PPL Annual Fund,15.0,02903
11126902,12340.0,01/01/2022,PPL Annual Fund,15.0,02903
11126902,12446.0,02/01/2022,PPL Annual Fund,15.0,02903
11126902,12190.0,12/01/2021,PPL Annual Fund,15.0,02903
11126902,12597.0,03/31/2022,PPL Annual Fund,15.0,02903
11126902,12495.0,03/01/2022,PPL Annual Fund,15.0,02903
11126902,10325.0,06/17/2020,PPL Annual Fund,35.0,02903
11126902,10714.0,10/30/2020,PPL Annual Fund,15.0,02903
11126902,10717.0,11/02/2020,PPL Annual Fund,15.0,02903
11126902,10781.0,11/25/2020,PPL Annual Fund,15.0,02903
11126902,11162.0,01/28/2021,PPL Annual Fund,15.0,02903
11126902,11265.0,03/01/2021,PPL Annual Fund,15.0,02903
11126902,11046.0,01/05/2021,PPL Annual Fund,15.0,02903
11126902,11567.0,05/01/2021,PPL Annual Fund,15.0,02903
11126902,11367.0,04/01/2021,PPL Annual Fund,15.0,02903
11126902,13982.0,06/01/2023,PPL Annual Fund,15.0,02903
11126902,13809.0,04/06/2023,PPL Annual Fund,15.0,02903
11126902,13905.0,05/01/2023,PPL Annual Fund,15.0,02903
11126902,14645.0,01/01/2024,PPL Annual Fund,15.0,02903
11126902,14490.0,12/01/2023,PPL Annual Fund,15.0,02903
11126902,14175.0,07/01/2023,PPL Annual Fund,15.0,02903
11126902,14232.0,08/01/2023,PPL Annual Fund,15.0,02903
11126902,14279.0,09/01/2023,PPL Annual Fund,15.0,02903
11126902,14315.0,10/01/2023,PPL Annual Fund,15.0,02903
11126902,14367.0,11/01/2023,PPL Annual Fund,15.0,02903
11126902,13197.0,10/03/2022,PPL Annual Fund,15.0,02903
11126902,13164.0,09/01/2022,PPL Annual Fund,15.0,02903
11126902,13119.0,08/01/2022,PPL Annual Fund,15.0,02903
11126902,13082.0,07/01/2022,PPL Annual Fund,15.0,02903
11126902,12908.0,06/01/2022,PPL Annual Fund,15.0,02903
11126902,12743.0,05/01/2022,PPL Annual Fund,15.0,02903
11126902,13549.0,01/05/2023,PPL Annual Fund,15.0,02903
11126902,13672.0,03/02/2023,PPL Annual Fund,15.0,02903
11126902,13345.0,11/30/2022,PPL Annual Fund,15.0,02903
11126902,13270.0,11/01/2022,PPL Annual Fund,15.0,02903
11126902,15194.0,07/01/2024,PPL Annual Fund,0.0,02903
11126902,15230.0,08/01/2024,PPL Annual Fund,0.0,02903
11126902,14727.0,02/01/2024,PPL Annual Fund,15.0,02903
11126902,14823.0,03/01/2024,PPL Annual Fund,0.0,02903
11126902,15096.0,06/01/2024,PPL Annual Fund,0.0,02903
11126902,14891.0,04/01/2024,PPL Annual Fund,0.0,02903
11126902,15016.0,05/01/2024,PPL Annual Fund,0.0,02903
11126075,13496.0,12/22/2022,PPL Annual Fund,250.0,08540
11126075,12988.0,06/14/2022,PPL Annual Fund,100.0,08540
11126075,13889.0,04/27/2023,Savor the Story 2023,600.0,08540
11126075,13961.0,05/18/2023,Savor the Story 2023,750.0,08540
11126075,11575.0,04/26/2021,Savor the Story 2021,200.0,08540
11126075,12674.0,04/04/2022,Savor the Story 2022,300.0,08540
11126075,12269.0,12/19/2021,PPL Annual Fund,200.0,08540
11126075,9126.0,05/15/2019,Gala Event 2019,500.0,08540
11126075,9765.0,12/12/2019,PPL Annual Fund,100.0,08540
11126075,10195.0,05/06/2020,PPL Annual Fund,500.0,08540
11126075,10018.0,03/03/2020,Savor the Story 2020,500.0,08540
11126075,7948.0,04/27/2018,Gala Event 2018,1200.0,08540
11126075,7876.0,03/16/2018,Gala Event 2018,500.0,08540
11126075,7818.0,02/21/2018,Gala Event 2018,500.0,08540
11126111,10196.0,05/01/2020,PPL Annual Fund,250.0,02907
11126111,10203.0,05/07/2020,PPL Annual Fund,25.0,02907
11126111,10078.0,04/01/2020,PPL Annual Fund,25.0,02907
11126111,9275.0,06/12/2019,PPL Annual Fund,100.0,02907
11126111,9564.0,11/07/2019,RI Family Literacy Initiative,20.0,02907
11126111,8113.0,06/07/2018,PPL Annual Fund,100.0,02907
11126111,8280.0,07/17/2018,PPL Annual Fund,100.0,02907
11126111,11742.0,06/09/2021,PPL Annual Fund,100.0,02907
11126111,10829.0,12/01/2020,Teens Annual Fund,25.0,02907
11126111,10345.0,06/17/2020,PPL Annual Fund,50.0,02907
11126111,10554.0,05/21/2020,PPL Annual Fund,25.0,02907
11126111,10555.0,06/04/2020,PPL Annual Fund,25.0,02907
11126111,10556.0,06/18/2020,PPL Annual Fund,25.0,02907
11126111,10557.0,07/02/2020,PPL Annual Fund,25.0,02907
11126111,10558.0,07/16/2020,PPL Annual Fund,25.0,02907
11126111,10559.0,07/30/2020,PPL Annual Fund,25.0,02907
11126111,10560.0,08/13/2020,PPL Annual Fund,25.0,02907
11126111,10561.0,08/27/2020,PPL Annual Fund,25.0,02907
11126111,10562.0,09/10/2020,PPL Annual Fund,25.0,02907
11126111,13930.0,05/11/2023,PPL Annual Fund,52.12,02907
11126111,14051.0,06/13/2023,PPL Annual Fund,12.0,02907
11126111,14295.0,09/06/2023,PPL Annual Fund,87.36,02907
11126111,14346.0,10/06/2023,PPL Annual Fund,87.36,02907
11126111,14243.0,08/06/2023,PPL Annual Fund,87.36,02907
11126111,14247.0,08/07/2023,PPL Annual Fund,87.36,02907
11126111,14403.0,11/06/2023,PPL Annual Fund,87.36,02907
11126111,14523.0,12/06/2023,PPL Annual Fund,87.36,02907
11126111,13060.0,06/14/2022,PPL Annual Fund,7.0,02907
11126111,12936.0,06/07/2022,RI LGBTQ+ Film Series and Archive,100.0,02907
11126111,15029.0,05/06/2024,PPL Annual Fund,87.36,02907
11126111,14964.0,04/06/2024,PPL Annual Fund,87.36,02907
11126111,14946.0,04/01/2024,Young Creators,25.0,02907
11126111,15085.0,06/06/2024,PPL Annual Fund,87.36,02907
11126111,14837.0,03/06/2024,PPL Annual Fund,87.36,02907
11126111,14772.0,02/06/2024,PPL Annual Fund,87.36,02907
11126111,14674.0,01/06/2024,PPL Annual Fund,87.36,02907
11126111,15256.0,08/06/2024,PPL Annual Fund,87.36,02907
11126111,15272.0,10/06/2024,PPL Annual Fund,87.36,02907
11126111,15167.0,07/06/2024,PPL Annual Fund,87.36,02907
11131797,12929.0,06/03/2022,RI LGBTQ+ Film Series and Archive,500.0,02907
11131797,13665.0,02/22/2023,Savor the Story 2023,500.0,02907
11131797,13664.0,02/22/2023,Savor the Story 2023,500.0,02907
11125283,11696.0,05/26/2021,PPL Annual Fund,1000.0,02916
11125283,8547.0,11/27/2018,PPL Annual Fund,1000.0,02916
11125283,8636.0,12/14/2018,PPL Annual Fund,1000.0,02916
11125283,9543.0,10/24/2019,PPL Annual Fund,1000.0,02916
11125283,7754.0,01/19/2018,PPL Annual Fund,1000.0,02916
11125283,7566.0,11/29/2017,PPL Annual Fund,1000.0,02916
11125283,6989.0,03/16/2017,Think Again 2017 Capital Campaign,1000.0,02916
11125283,7049.0,04/10/2017,Think Again 2017 Capital Campaign,1000.0,02916
11125283,5883.0,05/11/2016,Gala Event 2016,275.0,02916
11125283,5945.0,06/02/2016,Annual Fund,1000.0,02916
11125283,5808.0,03/18/2016,Gala Event 2016,275.0,02916
11125283,5720.0,02/05/2016,Gala Event 2016,275.0,02916
11125283,5964.0,06/15/2016,Annual Fund,1000.0,02916
11125283,,08/01/2016,,3000.0,02916
11125283,5275.0,03/24/2015,Gala Event 2015,125.0,02916
11125283,5324.0,05/20/2015,Annual Fund,1000.0,02916
11125283,4860.0,10/13/2014,Annual Fund,1000.0,02916
11125283,4555.0,02/27/2014,Opening Our Doors Capital Campaign,1000.0,02916
11125283,4094.0,03/22/2013,Opening Our Doors Capital Campaign,1000.0,02916
11125283,4208.0,06/25/2013,Gala Event 2013,500.0,02916
11125283,4278.0,09/03/2013,Annual Fund,1000.0,02916
11125283,4053.0,02/25/2013,Annual Fund,1000.0,02916
11125283,4065.0,03/08/2013,Gala Event 2013,500.0,02916
11125283,4044.0,02/13/2013,Opening Our Doors Capital Campaign,5000.0,02916
11125283,3382.0,11/30/2011,Annual Fund,1000.0,02916
11138832,14744.0,12/23/2023,PPL Annual Fund,500.0,02769
483,14774.0,02/12/2024,Savor the Story 2024,2500.0,02908
483,13564.0,01/06/2023,Savor the Story 2023,2500.0,02908
483,12717.0,04/22/2022,Savor the Story 2022,2500.0,02908
483,4527.0,02/15/2014,Gala Event 2014,1000.0,02908
483,5252.0,02/26/2015,Gala Event 2015,1500.0,02908
483,,08/01/2016,,1000.0,02908
483,9038.0,03/13/2019,Gala Event 2019,2500.0,02908
483,9927.0,01/16/2020,Savor the Story 2020,2500.0,02908
483,12519.0,03/09/2022,Savor the Story 2022,2500.0,02908
483,11179.0,02/03/2021,Savor the Story 2021,2500.0,02908
10930,10744.0,11/16/2020,PPL Annual Fund,50.0,34110
10930,12039.0,10/20/2021,PPL Annual Fund,60.0,34110
10930,9600.0,11/19/2019,PPL Annual Fund,50.0,34110
10930,8478.0,11/15/2018,PPL Annual Fund,50.0,34110
10930,6357.0,11/15/2016,PPL Annual Fund,50.0,34110
10930,5501.0,11/14/2015,Annual Fund,50.0,34110
10930,7510.0,11/14/2017,PPL Annual Fund,50.0,34110
10930,4956.0,11/14/2014,Annual Fund,50.0,34110
10930,4314.0,11/15/2013,Annual Fund,50.0,34110
10930,3438.0,11/15/2011,Annual Fund,30.0,34110
10930,2903.0,09/16/2010,Annual Fund,30.0,34110
10930,3778.0,11/26/2012,Annual Fund,50.0,34110
10930,13257.0,10/14/2022,PPL Annual Fund,60.0,34110
10930,14407.0,10/23/2023,PPL Annual Fund,100.0,34110
10930,15285.0,10/18/2024,PPL Annual Fund,100.0,34110
487,3854.0,12/08/2012,Annual Fund,100.0,21209
487,3469.0,12/02/2011,Annual Fund,100.0,21209
487,4334.0,12/01/2013,Annual Fund,105.0,21209
487,4498.0,01/15/2014,Annual Fund,105.0,21209
487,4982.0,11/30/2014,Annual Fund,110.0,21209
487,5134.0,12/20/2014,Annual Fund,110.0,21209
487,7598.0,12/02/2017,PPL Annual Fund,110.0,21209
487,7772.0,01/18/2018,PPL Annual Fund,110.0,21209
487,5521.0,11/30/2015,Annual Fund,110.0,21209
487,5542.0,12/15/2015,Annual Fund,110.0,21209
487,6346.0,11/20/2016,PPL Annual Fund,115.0,21209
487,6747.0,12/15/2016,PPL Annual Fund,115.0,21209
487,8561.0,11/30/2018,PPL Annual Fund,50.0,21209
487,8761.0,12/14/2018,PPL Annual Fund,50.0,21209
11126244,8991.0,03/21/2019,Think Again 2017 Capital Campaign,5000.0,02903
11126374,9587.0,11/14/2019,Think Again 2017 Capital Campaign,1000.0,02664
10395,5864.0,05/10/2016,Annual Fund,100.0,02777
10395,7912.0,03/26/2018,Gala Event 2018,100.0,02777
10395,5222.0,02/01/2015,Gala Event 2015,300.0,02777
10395,4819.0,08/18/2014,Annual Fund,100.0,02777
11125646,5770.0,02/22/2016,Gala Event 2016,1000.0,01915
11125599,5658.0,01/19/2016,Major Gifts,200000.0,10022
11125599,5452.0,09/28/2015,Major Gifts,200000.0,10022
11125599,6666.0,12/23/2016,PPL Annual Fund,150000.0,10022
11125599,6189.0,09/23/2016,PPL Annual Fund,150000.0,10022
11125599,8785.0,01/10/2019,PPL Annual Fund,50000.0,10022
11131889,13262.0,10/22/2022,RI Family Literacy Initiative,514.66,02492
11131889,13262.0,10/22/2022,PPL Annual Fund,514.66,02492
8037,5225.0,02/06/2015,Gala Event 2015,5000.0,02837
8037,4544.0,02/14/2014,Annual Fund,5000.0,02837
11135023,13791.0,04/03/2023,RI Family Literacy Initiative,500.0,02906
11125266,2984.0,12/29/2010,Annual Fund,250.0,00nan
11125266,3505.0,12/24/2011,Restricted Fund,250.0,00nan
11138793,3959.0,01/02/2013,Annual Fund,100.0,02906
11138793,4450.0,12/30/2013,Annual Fund,100.0,02906
11138793,5178.0,12/31/2014,Annual Fund,100.0,02906
11138793,5277.0,03/24/2015,Gala Event 2015,650.0,02906
11138793,6807.0,12/30/2016,PPL Annual Fund,650.0,02906
11138793,7675.0,12/30/2017,PPL Annual Fund,650.0,02906
11138793,8687.0,12/26/2018,PPL Annual Fund,200.0,02906
11138793,8829.0,01/28/2019,PPL Annual Fund,200.0,02906
11138793,14605.0,12/27/2023,General Book Fund,200.0,02906
11138793,15415.0,12/20/2024,PPL Annual Fund,200.0,02906
11138793,5351.0,06/22/2015,Gala Event 2015,650.0,02906
11138793,5278.0,03/24/2015,Gala Event 2015,650.0,02906
11138793,12292.0,12/26/2021,PPL Annual Fund,200.0,02906
11138793,13456.0,12/18/2022,PPL Annual Fund,200.0,02906
9337,15461.0,01/03/2025,PPL Annual Fund,100.0,02864
9337,14591.0,12/22/2023,PPL Annual Fund,103.94,02864
9337,14591.0,12/22/2023,Facilities Annual Fund,103.94,02864
9337,13479.0,12/22/2022,PPL Annual Fund,100.0,02864
9337,8717.0,12/31/2018,PPL Annual Fund,100.0,02864
9337,9643.0,12/02/2019,PPL Annual Fund,100.0,02864
9337,10292.0,06/15/2020,PPL Annual Fund,100.0,02864
9337,10992.0,12/27/2020,PPL Annual Fund,100.0,02864
9337,7697.0,12/28/2017,PPL Annual Fund,100.0,02864
9337,7775.0,01/18/2018,PPL Annual Fund,100.0,02864
9337,6897.0,01/14/2017,PPL Annual Fund,100.0,02864
9337,6497.0,12/03/2016,PPL Annual Fund,100.0,02864
9337,5644.0,12/31/2015,Annual Fund,100.0,02864
9337,5685.0,01/15/2016,Annual Fund,100.0,02864
9337,4123.0,04/03/2013,Gala Event 2013,300.0,02864
9337,3906.0,12/22/2012,Annual Fund,100.0,02864
9337,3535.0,12/27/2011,Annual Fund,100.0,02864
9337,3044.0,01/14/2011,Annual Fund,100.0,02864
11126275,9972.0,02/18/2020,PPL Annual Fund,500.0,02809
11126275,9123.0,05/09/2019,Think Again 2017 Capital Campaign,500.0,02809
11126479,9960.0,02/06/2020,Think Again 2017 Capital Campaign,500.0,02906
11126479,10075.0,04/01/2020,PPL Annual Fund,100.0,02906
11126479,11410.0,04/01/2021,PPL Annual Fund,100.0,02906
11126479,10939.0,12/16/2020,PPL Annual Fund,250.0,02906
11126479,14907.0,04/01/2024,Young Creators,100.0,02906
573,13884.0,04/27/2023,Teens Annual Fund,15000.0,02893
573,11432.0,04/08/2021,Teens Annual Fund,10000.0,02893
573,12679.0,04/04/2022,Teens Annual Fund,10000.0,02893
573,10036.0,03/23/2020,Teens Annual Fund,10000.0,02893
573,9940.0,01/28/2020,Savor the Story 2020,10000.0,02893
573,8984.0,03/12/2019,Teens Annual Fund,10000.0,02893
8376,10052.0,04/06/2020,PPL Annual Fund,2500.0,02903
8376,9313.0,06/17/2019,Think Again 2017 Capital Campaign,25000.0,02903
8376,12116.0,11/23/2021,PPL Annual Fund,2500.0,02903
8376,11540.0,04/19/2021,PPL Annual Fund,1500.0,02903
8376,10756.0,11/19/2020,PPL Annual Fund,1000.0,02903
8376,10460.0,06/30/2020,PPL Annual Fund,1000.0,02903
8376,14030.0,06/13/2023,PPL Annual Fund,1000.0,02903
8376,13706.0,11/17/2022,PPL Annual Fund,2500.0,02903
8376,13237.0,09/20/2022,PPL Annual Fund,1000.0,02903
8376,11083.0,01/06/2021,PPL Annual Fund,1000.0,02903
11126760,11083.0,01/06/2021,PPL Annual Fund,1000.0,02903
11126760,11541.0,12/09/2020,PPL Annual Fund,1500.0,02903
11126760,12792.0,05/13/2022,PPL Annual Fund,2500.0,02903
11127869,11015.0,12/30/2020,PPL Annual Fund,1000.0,02906
11127869,9926.0,01/16/2020,PPL Annual Fund,1000.0,02906
11127869,8725.0,12/28/2018,PPL Annual Fund,1000.0,02906
11127869,7759.0,01/18/2018,PPL Annual Fund,500.0,02906
11127869,7717.0,12/26/2017,PPL Annual Fund,500.0,02906
11127869,6670.0,12/22/2016,PPL Annual Fund,500.0,02906
11127869,14559.0,12/17/2023,General Book Fund,1036.58,02906
11127869,14559.0,12/17/2023,PPL Annual Fund,1036.58,02906
592,10771.0,11/19/2020,Think Again 2017 Capital Campaign,250000.0,02920
592,10947.0,12/18/2020,Think Again 2017 Capital Campaign,250000.0,02920
592,9729.0,11/25/2019,Think Again 2017 Capital Campaign,750000.0,02920
592,8591.0,12/05/2018,Think Again 2017 Capital Campaign,500000.0,02920
592,2730.0,02/11/2010,Restricted Fund,19870.0,02920
592,3549.0,12/13/2011,Restricted Fund,673000.0,02920
592,4326.0,11/20/2013,Restricted Fund,134600.0,02920
